County,Month,maize_price_per_kg,price_lag1,price_lag2,price_pct_change
Turkana,2015-12,81.0,79.0,79.0,0.025316455696202445
Turkana,2016-01,81.0,81.0,79.0,0.0
Turkana,2016-02,81.0,81.0,81.0,0.0
Turkana,2016-03,76.0,81.0,81.0,-0.06172839506172845
Turkana,2016-04,76.0,76.0,81.0,0.0
Turkana,2016-05,84.0,76.0,76.0,0.10526315789473695
Turkana,2016-06,75.0,84.0,76.0,-0.1071428571428571
Turkana,2016-07,75.0,75.0,84.0,0.0
Turkana,2016-08,69.0,75.0,75.0,-0.07999999999999996
Turkana,2016-09,71.0,69.0,75.0,0.02898550724637672
Turkana,2016-10,73.0,71.0,69.0,0.028169014084507005
Turkana,2016-11,73.0,73.0,71.0,0.0
Turkana,2016-12,77.0,73.0,73.0,0.0547945205479452
Turkana,2017-01,77.0,77.0,73.0,0.0
Turkana,2017-02,77.0,77.0,77.0,0.0
Turkana,2017-03,90.7,77.0,77.0,0.17792207792207804
Turkana,2017-04,92.6,90.7,77.0,0.02094818081587646
Turkana,2017-05,92.6,92.6,90.7,0.0
Turkana,2017-06,100.0,92.6,92.6,0.07991360691144722
Turkana,2017-07,91.0,100.0,92.6,-0.08999999999999997
Turkana,2017-08,91.0,91.0,100.0,0.0
Turkana,2017-09,91.0,91.0,91.0,0.0
Turkana,2017-10,81.0,91.0,91.0,-0.10989010989010994
Turkana,2017-11,80.0,81.0,91.0,-0.012345679012345734
Turkana,2017-12,81.0,80.0,81.0,0.012499999999999956
Turkana,2018-01,82.0,81.0,80.0,0.012345679012345734
Turkana,2018-02,82.0,82.0,81.0,0.0
Turkana,2018-03,86.3,82.0,82.0,0.05243902439024395
Turkana,2018-04,85.0,86.3,82.0,-0.015063731170335992
Turkana,2018-05,84.0,85.0,86.3,-0.0117647058823529
Turkana,2018-06,83.0,84.0,85.0,-0.011904761904761862
Turkana,2018-07,83.0,83.0,84.0,0.0
Turkana,2018-08,59.0,83.0,83.0,-0.28915662650602414
Turkana,2018-09,63.0,59.0,83.0,0.06779661016949157
Turkana,2018-10,63.0,63.0,59.0,0.0
Turkana,2018-11,62.0,63.0,63.0,-0.015873015873015928
Turkana,2018-12,62.0,62.0,63.0,0.0
Turkana,2019-01,62.0,62.0,62.0,0.0
Turkana,2019-02,64.8,62.0,62.0,0.04516129032258065
Turkana,2019-03,61.0,64.8,62.0,-0.0586419753086419
Turkana,2019-04,61.0,61.0,64.8,0.0
Turkana,2019-05,66.0,61.0,61.0,0.08196721311475419
Turkana,2019-06,63.0,66.0,61.0,-0.045454545454545414
Turkana,2019-07,63.0,63.0,66.0,0.0
Turkana,2019-08,67.1,63.0,63.0,0.06507936507936507
Turkana,2019-09,67.1,67.1,63.0,0.0
Turkana,2019-10,67.0,67.1,67.1,-0.0014903129657226621
Turkana,2019-11,64.0,67.0,67.1,-0.04477611940298509
Turkana,2019-12,65.0,64.0,67.0,0.015625
Turkana,2020-01,65.0,65.0,64.0,0.0
Turkana,2020-02,64.0,65.0,65.0,-0.01538461538461533
Turkana,2020-03,64.0,64.0,65.0,0.0
Turkana,2020-04,60.0,64.0,64.0,-0.0625
Turkana,2020-05,70.0,60.0,64.0,0.16666666666666674
Turkana,2020-06,69.0,70.0,60.0,-0.014285714285714235
Turkana,2020-07,71.0,69.0,70.0,0.02898550724637672
Turkana,2020-08,71.0,71.0,69.0,0.0
Turkana,2020-09,70.0,71.0,71.0,-0.014084507042253502
Turkana,2020-10,68.0,70.0,71.0,-0.02857142857142858
Turkana,2020-11,65.0,68.0,70.0,-0.044117647058823484
Turkana,2020-12,65.0,65.0,68.0,0.0
Turkana,2021-01,45.0,65.0,65.0,-0.3076923076923077
Turkana,2021-02,44.06166666666667,45.0,65.0,-0.020851851851851788
Turkana,2021-03,43.25666666666667,44.06166666666667,45.0,-0.018269849075159827
Turkana,2021-04,42.62714285714286,43.25666666666667,44.06166666666667,-0.014553220533030986
Turkana,2021-05,40.48428571428571,42.62714285714286,43.25666666666667,-0.05026978115888614
Turkana,2021-06,42.85999999999999,40.48428571428571,42.62714285714286,0.05868238117082458
Turkana,2021-07,48.97714285714285,42.85999999999999,40.48428571428571,0.14272381841210602
Turkana,2021-08,45.54857142857143,48.97714285714285,42.85999999999999,-0.07000350017500867
Turkana,2021-09,41.957499999999996,45.54857142857143,48.97714285714285,-0.078840484255426
Turkana,2021-10,41.45333333333333,41.957499999999996,45.54857142857143,-0.012016127430534818
Turkana,2021-11,44.723333333333336,41.45333333333333,41.957499999999996,0.07888388549372793
Turkana,2021-12,43.333333333333336,44.723333333333336,41.45333333333333,-0.031079973168368524
Turkana,2022-01,50.31666666666666,43.333333333333336,44.723333333333336,0.16115384615384598
Turkana,2022-02,48.894999999999996,50.31666666666666,43.333333333333336,-0.028254388870486924
Turkana,2022-03,48.894999999999996,48.894999999999996,50.31666666666666,0.0
Turkana,2022-04,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-05,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-06,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-07,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-08,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-09,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-10,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-11,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2022-12,48.894999999999996,48.894999999999996,48.894999999999996,0.0
Turkana,2023-01,65.41666666666667,48.894999999999996,48.894999999999996,0.33790094420015704
Turkana,2023-02,69.91333333333334,65.41666666666667,48.894999999999996,0.06873885350318476
Turkana,2023-03,68.0,69.91333333333334,65.41666666666667,-0.027367216553828677
Turkana,2023-04,70.0,68.0,69.91333333333334,0.02941176470588225
Turkana,2023-05,88.0,70.0,68.0,0.2571428571428571
Turkana,2023-06,82.5,88.0,70.0,-0.0625
Turkana,2023-07,88.502,82.5,88.0,0.07275151515151501
Turkana,2023-08,80.0,88.502,82.5,-0.09606562563557886
Turkana,2023-09,82.334,80.0,88.502,0.02917499999999995
Turkana,2023-10,76.7,82.334,80.0,-0.0684285957198727
Turkana,2023-11,69.104,76.7,82.334,-0.09903520208604955
Turkana,2023-12,65.66666666666667,69.104,76.7,-0.049741452496719796
Turkana,2024-01,67.5,65.66666666666667,69.104,0.027918781725888353
Turkana,2024-02,73.125,67.5,65.66666666666667,0.08333333333333326
Turkana,2024-03,71.07142857142857,73.125,67.5,-0.028083028083028094
Turkana,2024-04,56.25,71.07142857142857,73.125,-0.20854271356783916
Turkana,2024-05,58.542500000000004,56.25,71.07142857142857,0.040755555555555656
Turkana,2024-06,53.75,58.542500000000004,56.25,-0.0818636033650767
Turkana,2024-07,53.75,53.75,58.542500000000004,0.0
Turkana,2024-08,47.292500000000004,53.75,53.75,-0.12013953488372087
Turkana,2024-09,46.25,47.292500000000004,53.75,-0.022043664428820775
Turkana,2024-10,52.082499999999996,46.25,47.292500000000004,0.12610810810810813
Turkana,2024-11,54.582499999999996,52.082499999999996,46.25,0.04800076801228825
Turkana,2024-12,52.730000000000004,54.582499999999996,52.082499999999996,-0.033939449457243476
Turkana,2025-01,50.832499999999996,52.730000000000004,54.582499999999996,-0.03598520766167279
Turkana,2025-02,52.776666666666664,50.832499999999996,52.730000000000004,0.03824652863161693
Turkana,2025-03,60.0,52.776666666666664,50.832499999999996,0.1368660392850376
Turkana,2025-04,64.17,60.0,52.776666666666664,0.06950000000000012
Turkana,2025-05,65.83333333333333,64.17,60.0,0.025920731390576934
Turkana,2025-06,66.334,65.83333333333333,64.17,0.007605063291139302
Turkana,2025-07,69.48,66.334,65.83333333333333,0.04742665902855259
Turkana,2025-08,75.666,69.48,66.334,0.08903281519861816
Turkana,2025-09,68.33500000000001,75.666,69.48,-0.09688631617899701
Turkana,2025-10,58.125,68.33500000000001,75.666,-0.14941098997585434
Turkana,2025-11,60.22833333333333,58.125,68.33500000000001,0.036186379928315304
Uasin Gishu,2015-01,22.91111111111111,0.0,0.0,0.0
Uasin Gishu,2015-02,23.65222222222222,22.91111111111111,0.0,0.032347235693501286
Uasin Gishu,2015-03,24.82,23.65222222222222,22.91111111111111,0.049372856673086885
Uasin Gishu,2015-04,26.018333333333334,24.82,23.65222222222222,0.04828095621810369
Uasin Gishu,2015-05,28.302777777777777,26.018333333333334,24.82,0.08780133666431778
Uasin Gishu,2015-06,30.751666666666665,28.302777777777777,26.018333333333334,0.08652468348218667
Uasin Gishu,2015-07,31.19961111111111,30.751666666666665,28.302777777777777,0.014566509493613822
Uasin Gishu,2015-08,33.26777777777778,31.19961111111111,30.751666666666665,0.06628821940444429
Uasin Gishu,2015-09,28.520555555555553,33.26777777777778,31.19961111111111,-0.14269730469924202
Uasin Gishu,2015-10,24.77,28.520555555555553,33.26777777777778,-0.13150359389913702
Uasin Gishu,2015-11,23.61,24.77,28.520555555555553,-0.04683084376261604
Uasin Gishu,2015-12,22.87611111111111,23.61,24.77,-0.03108381570897456
Uasin Gishu,2016-01,25.54277777777778,22.87611111111111,23.61,0.1165699298151881
Uasin Gishu,2016-02,26.87388888888889,25.54277777777778,22.87611111111111,0.05211301302825322
Uasin Gishu,2016-03,26.47611111111111,26.87388888888889,25.54277777777778,-0.014801645546069109
Uasin Gishu,2016-04,27.808888888888887,26.47611111111111,26.87388888888889,0.05033887991270958
Uasin Gishu,2016-05,28.409444444444446,27.808888888888887,26.47611111111111,0.021595812689787497
Uasin Gishu,2016-06,29.049444444444447,28.409444444444446,27.808888888888887,0.02252771965504441
Uasin Gishu,2016-07,31.92,29.049444444444447,28.409444444444446,0.09881619461072111
Uasin Gishu,2016-08,28.077777777777776,31.92,29.049444444444447,-0.12037037037037046
Uasin Gishu,2016-09,28.114444444444445,28.077777777777776,31.92,0.0013058963197467577
Uasin Gishu,2016-10,27.99,28.114444444444445,28.077777777777776,-0.004426352606410333
Uasin Gishu,2016-11,28.426111111111112,27.99,28.114444444444445,0.01558096145448773
Uasin Gishu,2016-12,29.54,28.426111111111112,27.99,0.039185412472882764
Uasin Gishu,2017-01,31.329444444444444,29.54,28.426111111111112,0.060576995411118606
Uasin Gishu,2017-02,36.775,31.329444444444444,29.54,0.1738158991364176
Uasin Gishu,2017-03,37.39388888888889,36.775,31.329444444444444,0.016829065639398788
Uasin Gishu,2017-04,46.41,37.39388888888889,36.775,0.24111188696905317
Uasin Gishu,2017-05,46.76222222222222,46.41,37.39388888888889,0.007589360530537048
Uasin Gishu,2017-06,48.195,46.76222222222222,46.41,0.030639642636506315
Uasin Gishu,2017-07,42.79722222222222,48.195,46.76222222222222,-0.11199870894860009
Uasin Gishu,2017-08,43.61055555555556,42.79722222222222,48.195,0.019004348672681415
Uasin Gishu,2017-09,40.14,43.61055555555556,42.79722222222222,-0.07958063160040252
Uasin Gishu,2017-10,31.19,40.14,43.61055555555556,-0.22296960637767815
Uasin Gishu,2017-11,29.99,31.19,40.14,-0.03847386983007384
Uasin Gishu,2017-12,27.26388888888889,29.99,31.19,-0.09090067059390161
Uasin Gishu,2018-01,27.845555555555556,27.26388888888889,29.99,0.02133469179826797
Uasin Gishu,2018-02,27.94238888888889,27.845555555555556,27.26388888888889,0.0034775148637324893
Uasin Gishu,2018-03,27.40277777777778,27.94238888888889,27.845555555555556,-0.019311559697234193
Uasin Gishu,2018-04,27.68888888888889,27.40277777777778,27.94238888888889,0.010440952863659314
Uasin Gishu,2018-05,29.0,27.68888888888889,27.40277777777778,0.047351524879614804
Uasin Gishu,2018-06,22.43777777777778,29.0,27.68888888888889,-0.22628352490421455
Uasin Gishu,2018-07,21.22111111111111,22.43777777777778,29.0,-0.05422402693869477
Uasin Gishu,2018-08,18.16444444444444,21.22111111111111,22.43777777777778,-0.1440389549191058
Uasin Gishu,2018-09,16.64,18.16444444444444,21.22111111111111,-0.08392463909958392
Uasin Gishu,2018-10,16.45388888888889,16.64,18.16444444444444,-0.011184561965811857
Uasin Gishu,2018-11,16.63888888888889,16.45388888888889,16.64,0.01124354256001614
Uasin Gishu,2018-12,17.31833333333333,16.63888888888889,16.45388888888889,0.04083472454090131
Uasin Gishu,2019-01,20.74,17.31833333333333,16.63888888888889,0.19757482436724083
Uasin Gishu,2019-02,19.830555555555556,20.74,17.31833333333333,-0.043849780349298095
Uasin Gishu,2019-03,20.211111111111112,19.830555555555556,20.74,0.0191903627959098
Uasin Gishu,2019-04,25.51,20.211111111111112,19.830555555555556,0.26217702034084667
Uasin Gishu,2019-05,33.23,25.51,20.211111111111112,0.30262642101136783
Uasin Gishu,2019-06,39.29,33.23,25.51,0.18236533253084564
Uasin Gishu,2019-07,34.80277777777778,39.29,33.23,-0.11420774299369363
Uasin Gishu,2019-08,36.03277777777778,34.80277777777778,39.29,0.03534200654481623
Uasin Gishu,2019-09,34.489999999999995,36.03277777777778,34.80277777777778,-0.04281595460922949
Uasin Gishu,2019-10,31.3,34.489999999999995,36.03277777777778,-0.09249057697883434
Uasin Gishu,2019-11,34.98111111111111,31.3,34.489999999999995,0.11760738374156898
Uasin Gishu,2019-12,27.32888888888889,34.98111111111111,31.3,-0.21875297779754155
Uasin Gishu,2020-01,34.48222222222222,27.32888888888889,34.98111111111111,0.26174987802894756
Uasin Gishu,2020-02,34.55388888888889,34.48222222222222,27.32888888888889,0.0020783656634659753
Uasin Gishu,2020-03,31.42,34.55388888888889,34.48222222222222,-0.09069569271829836
Uasin Gishu,2020-04,31.42,31.42,34.55388888888889,0.0
Uasin Gishu,2020-05,31.42,31.42,31.42,0.0
Uasin Gishu,2020-06,34.89,31.42,31.42,0.11043921069382545
Uasin Gishu,2020-07,31.9,34.89,31.42,-0.08569790770994556
Uasin Gishu,2020-08,31.25,31.9,34.89,-0.02037617554858928
Uasin Gishu,2020-09,28.88,31.25,31.9,-0.07584000000000002
Uasin Gishu,2020-10,23.98,28.88,31.25,-0.16966759002770082
Uasin Gishu,2020-11,24.14,23.98,28.88,0.006672226855713115
Uasin Gishu,2020-12,25.14,24.14,23.98,0.04142502071251042
Uasin Gishu,2021-01,24.54,25.14,24.14,-0.023866348448687402
Uasin Gishu,2021-02,25.01,24.54,25.14,0.019152404237978926
Uasin Gishu,2021-03,25.18,25.01,24.54,0.006797281087564944
Uasin Gishu,2021-04,27.41,25.18,25.01,0.0885623510722795
Uasin Gishu,2021-05,26.96,27.41,25.18,-0.016417365924844884
Uasin Gishu,2021-06,27.12,26.96,27.41,0.005934718100890191
Uasin Gishu,2021-07,29.0,27.12,26.96,0.06932153392330376
Uasin Gishu,2021-08,29.0,29.0,27.12,0.0
Uasin Gishu,2021-09,28.9,29.0,29.0,-0.0034482758620689724
Uasin Gishu,2021-10,28.68,28.9,29.0,-0.00761245674740485
Uasin Gishu,2021-11,24.9,28.68,28.9,-0.13179916317991636
Uasin Gishu,2021-12,24.9,24.9,28.68,0.0
Uasin Gishu,2022-01,32.7,24.9,24.9,0.3132530120481929
Uasin Gishu,2022-02,36.03,32.7,24.9,0.10183486238532113
Uasin Gishu,2022-03,33.43,36.03,32.7,-0.0721620871495976
Uasin Gishu,2022-04,37.88,33.43,36.03,0.13311396948848353
Uasin Gishu,2022-05,37.88,37.88,33.43,0.0
Uasin Gishu,2022-06,37.88,37.88,37.88,0.0
Uasin Gishu,2022-07,37.88,37.88,37.88,0.0
Uasin Gishu,2022-08,37.88,37.88,37.88,0.0
Uasin Gishu,2022-09,37.88,37.88,37.88,0.0
Uasin Gishu,2022-10,37.88,37.88,37.88,0.0
Uasin Gishu,2022-11,37.88,37.88,37.88,0.0
Uasin Gishu,2022-12,37.88,37.88,37.88,0.0
Uasin Gishu,2023-01,37.88,37.88,37.88,0.0
Uasin Gishu,2023-02,37.88,37.88,37.88,0.0
Uasin Gishu,2023-03,37.88,37.88,37.88,0.0
Uasin Gishu,2023-04,37.88,37.88,37.88,0.0
Uasin Gishu,2023-05,37.88,37.88,37.88,0.0
Uasin Gishu,2023-06,37.88,37.88,37.88,0.0
Uasin Gishu,2023-07,37.88,37.88,37.88,0.0
Uasin Gishu,2023-08,37.88,37.88,37.88,0.0
Uasin Gishu,2023-09,37.88,37.88,37.88,0.0
Uasin Gishu,2023-10,37.88,37.88,37.88,0.0
Uasin Gishu,2023-11,37.88,37.88,37.88,0.0
Uasin Gishu,2023-12,37.88,37.88,37.88,0.0
Uasin Gishu,2024-01,37.88,37.88,37.88,0.0
Uasin Gishu,2024-02,37.88,37.88,37.88,0.0
Uasin Gishu,2024-03,37.88,37.88,37.88,0.0
Uasin Gishu,2024-04,37.88,37.88,37.88,0.0
Uasin Gishu,2024-05,37.88,37.88,37.88,0.0
Uasin Gishu,2024-06,37.88,37.88,37.88,0.0
Uasin Gishu,2024-07,37.88,37.88,37.88,0.0
Uasin Gishu,2024-08,37.88,37.88,37.88,0.0
Uasin Gishu,2024-09,37.88,37.88,37.88,0.0
Uasin Gishu,2024-10,37.88,37.88,37.88,0.0
Uasin Gishu,2024-11,37.88,37.88,37.88,0.0
Uasin Gishu,2024-12,37.88,37.88,37.88,0.0
Uasin Gishu,2025-01,37.88,37.88,37.88,0.0
Uasin Gishu,2025-02,37.88,37.88,37.88,0.0
Uasin Gishu,2025-03,37.88,37.88,37.88,0.0
Uasin Gishu,2025-04,37.88,37.88,37.88,0.0
Uasin Gishu,2025-05,37.88,37.88,37.88,0.0
Uasin Gishu,2025-06,37.88,37.88,37.88,0.0
Uasin Gishu,2025-07,37.88,37.88,37.88,0.0
Uasin Gishu,2025-08,37.88,37.88,37.88,0.0
Uasin Gishu,2025-09,37.88,37.88,37.88,0.0
Uasin Gishu,2025-10,37.88,37.88,37.88,0.0
Uasin Gishu,2025-11,37.88,37.88,37.88,0.0
Wajir,2015-01,50.0,0.0,0.0,0.0
Wajir,2015-02,50.0,50.0,0.0,0.0
Wajir,2015-03,50.0,50.0,50.0,0.0
Wajir,2015-04,50.0,50.0,50.0,0.0
Wajir,2015-05,50.0,50.0,50.0,0.0
Wajir,2015-06,50.0,50.0,50.0,0.0
Wajir,2015-07,50.0,50.0,50.0,0.0
Wajir,2015-08,50.0,50.0,50.0,0.0
Wajir,2015-09,50.0,50.0,50.0,0.0
Wajir,2015-10,50.0,50.0,50.0,0.0
Wajir,2015-11,50.0,50.0,50.0,0.0
Wajir,2015-12,50.0,50.0,50.0,0.0
Wajir,2016-01,50.0,50.0,50.0,0.0
Wajir,2016-02,50.0,50.0,50.0,0.0
Wajir,2016-03,50.0,50.0,50.0,0.0
Wajir,2016-04,50.0,50.0,50.0,0.0
Wajir,2016-05,50.0,50.0,50.0,0.0
Wajir,2016-06,50.0,50.0,50.0,0.0
Wajir,2016-07,50.0,50.0,50.0,0.0
Wajir,2016-08,50.0,50.0,50.0,0.0
Wajir,2016-09,50.0,50.0,50.0,0.0
Wajir,2016-10,50.0,50.0,50.0,0.0
Wajir,2016-11,50.0,50.0,50.0,0.0
Wajir,2016-12,50.0,50.0,50.0,0.0
Wajir,2017-01,50.0,50.0,50.0,0.0
Wajir,2017-02,50.0,50.0,50.0,0.0
Wajir,2017-03,50.0,50.0,50.0,0.0
Wajir,2017-04,50.0,50.0,50.0,0.0
Wajir,2017-05,50.0,50.0,50.0,0.0
Wajir,2017-06,50.0,50.0,50.0,0.0
Wajir,2017-07,50.0,50.0,50.0,0.0
Wajir,2017-08,50.0,50.0,50.0,0.0
Wajir,2017-09,50.0,50.0,50.0,0.0
Wajir,2017-10,50.0,50.0,50.0,0.0
Wajir,2017-11,50.0,50.0,50.0,0.0
Wajir,2017-12,50.0,50.0,50.0,0.0
Wajir,2018-01,50.0,50.0,50.0,0.0
Wajir,2018-02,50.0,50.0,50.0,0.0
Wajir,2018-03,50.0,50.0,50.0,0.0
Wajir,2018-04,50.0,50.0,50.0,0.0
Wajir,2018-05,50.0,50.0,50.0,0.0
Wajir,2018-06,50.0,50.0,50.0,0.0
Wajir,2018-07,50.0,50.0,50.0,0.0
Wajir,2018-08,50.0,50.0,50.0,0.0
Wajir,2018-09,50.0,50.0,50.0,0.0
Wajir,2018-10,50.0,50.0,50.0,0.0
Wajir,2018-11,50.0,50.0,50.0,0.0
Wajir,2018-12,50.0,50.0,50.0,0.0
Wajir,2019-01,50.0,50.0,50.0,0.0
Wajir,2019-02,50.0,50.0,50.0,0.0
Wajir,2019-03,50.0,50.0,50.0,0.0
Wajir,2019-04,50.0,50.0,50.0,0.0
Wajir,2019-05,50.0,50.0,50.0,0.0
Wajir,2019-06,50.0,50.0,50.0,0.0
Wajir,2019-07,50.0,50.0,50.0,0.0
Wajir,2019-08,50.0,50.0,50.0,0.0
Wajir,2019-09,50.0,50.0,50.0,0.0
Wajir,2019-10,50.0,50.0,50.0,0.0
Wajir,2019-11,50.0,50.0,50.0,0.0
Wajir,2019-12,50.0,50.0,50.0,0.0
Wajir,2020-01,50.0,50.0,50.0,0.0
Wajir,2020-02,50.0,50.0,50.0,0.0
Wajir,2020-03,50.0,50.0,50.0,0.0
Wajir,2020-04,50.0,50.0,50.0,0.0
Wajir,2020-05,50.0,50.0,50.0,0.0
Wajir,2020-06,50.0,50.0,50.0,0.0
Wajir,2020-07,50.0,50.0,50.0,0.0
Wajir,2020-08,50.0,50.0,50.0,0.0
Wajir,2020-09,50.0,50.0,50.0,0.0
Wajir,2020-10,50.0,50.0,50.0,0.0
Wajir,2020-11,50.0,50.0,50.0,0.0
Wajir,2020-12,50.0,50.0,50.0,0.0
Wajir,2021-01,50.0,50.0,50.0,0.0
Wajir,2021-02,50.0,50.0,50.0,0.0
Wajir,2021-03,50.0,50.0,50.0,0.0
Wajir,2021-04,50.0,50.0,50.0,0.0
Wajir,2021-05,50.0,50.0,50.0,0.0
Wajir,2021-06,50.0,50.0,50.0,0.0
Wajir,2021-07,50.0,50.0,50.0,0.0
Wajir,2021-08,50.0,50.0,50.0,0.0
Wajir,2021-09,50.0,50.0,50.0,0.0
Wajir,2021-10,50.0,50.0,50.0,0.0
Wajir,2021-11,50.0,50.0,50.0,0.0
Wajir,2021-12,50.0,50.0,50.0,0.0
Wajir,2022-01,50.0,50.0,50.0,0.0
Wajir,2022-02,50.0,50.0,50.0,0.0
Wajir,2022-03,50.0,50.0,50.0,0.0
Wajir,2022-04,50.0,50.0,50.0,0.0
Wajir,2022-05,50.0,50.0,50.0,0.0
Wajir,2022-06,50.0,50.0,50.0,0.0
Wajir,2022-07,50.0,50.0,50.0,0.0
Wajir,2022-08,50.0,50.0,50.0,0.0
Wajir,2022-09,50.0,50.0,50.0,0.0
Wajir,2022-10,50.0,50.0,50.0,0.0
Wajir,2022-11,50.0,50.0,50.0,0.0
Wajir,2022-12,50.0,50.0,50.0,0.0
Wajir,2023-01,50.0,50.0,50.0,0.0
Wajir,2023-02,50.0,50.0,50.0,0.0
Wajir,2023-03,50.0,50.0,50.0,0.0
Wajir,2023-04,50.0,50.0,50.0,0.0
Wajir,2023-05,50.0,50.0,50.0,0.0
Wajir,2023-06,50.0,50.0,50.0,0.0
Wajir,2023-07,50.0,50.0,50.0,0.0
Wajir,2023-08,50.0,50.0,50.0,0.0
Wajir,2023-09,50.0,50.0,50.0,0.0
Wajir,2023-10,50.0,50.0,50.0,0.0
Wajir,2023-11,50.0,50.0,50.0,0.0
Wajir,2023-12,50.0,50.0,50.0,0.0
Wajir,2024-01,50.0,50.0,50.0,0.0
Wajir,2024-02,50.0,50.0,50.0,0.0
Wajir,2024-03,50.0,50.0,50.0,0.0
Wajir,2024-04,50.0,50.0,50.0,0.0
Wajir,2024-05,50.0,50.0,50.0,0.0
Wajir,2024-06,50.0,50.0,50.0,0.0
Wajir,2024-07,50.0,50.0,50.0,0.0
Wajir,2024-08,50.0,50.0,50.0,0.0
Wajir,2024-09,50.0,50.0,50.0,0.0
Wajir,2024-10,50.0,50.0,50.0,0.0
Wajir,2024-11,50.0,50.0,50.0,0.0
Wajir,2024-12,50.0,50.0,50.0,0.0
Wajir,2025-01,50.0,50.0,50.0,0.0
Wajir,2025-02,50.0,50.0,50.0,0.0
Wajir,2025-03,50.0,50.0,50.0,0.0
Wajir,2025-04,50.0,50.0,50.0,0.0
Wajir,2025-05,50.0,50.0,50.0,0.0
Wajir,2025-06,50.0,50.0,50.0,0.0
Wajir,2025-07,50.0,50.0,50.0,0.0
Wajir,2025-08,50.0,50.0,50.0,0.0
Wajir,2025-09,50.0,50.0,50.0,0.0
Wajir,2025-10,50.0,50.0,50.0,0.0
Wajir,2025-11,50.0,50.0,50.0,0.0
